brand,brandId,model,modelId
FREIGHTLINER,450,Conventional,15785
FREIGHTLINER,450,CC Conventional,17999
FREIGHTLINER,450,FC60,18003
FREIGHTLINER,450,MB 50,18004
FREIGHTLINER,450,B2 106 Electric Conventional Chassis,25779
FREIGHTLINER,450,"Electric 106"" Day cab",26320
FREIGHTLINER,450,"Electric 126"" Day cab",26321
FREIGHTLINER,450,Bruin Cab Chassis,26322
FREIGHTLINER,450,B2 106 Conventional Chassis,26323
FREIGHTLINER,450,MT-50E Electric Front engine van chassis,26324
FREIGHTLINER,450,NGE (956) Platform Truck COE,26325
FREIGHTLINER,450,eM2 106,31365
FREIGHTLINER,450,eCascadia,31366
FREIGHTLINER,450,RA Cascadia,31367
FREIGHTLINER,450,eSprinter,33100
FREIGHTLINER,450,S2LG 106,36605
FREIGHTLINER,450,EB2 106,36606
FREIGHTLINER,450,B2G 106,36607
FREIGHTLINER,450,B2LPG 106,36608
FREIGHTLINER,450,EHDX,36609
FRONTLINE,8144,Pumper,21750
FRONTLINE,8144,Rescue,21751
FRONTLINE,8144,Aerial,21752
FRONTLINE,8144,Airport,21753
FRONTLINE,8144,Ambulance,21754
FRONTLINE,8144,Concrete,21755
FRONTLINE,8144,Refuse,21756
FRONTLINE,8144,H-Series,21757
FRONTLINE,8144,Tractor,21758
FRONTLINE,8144,Truck,21759
FRONTLINE,8144,Recovery,21760
FRONTLINE,8144,Defense - Light,21761
FRONTLINE,8144,Defense - Medium,21762
FRONTLINE,8144,Defense - Heavy,21763
FWD,10928,Highway Maintenance,28600
FWD,10928,Construction,28602
FWD,10928,Crane Carrier,28604
FWD,10928,Utility,28606
FWD,10928,Pumper,28608
FWD,10928,Aerial,28610
FWD,10928,Truck Tractor,28612
FWD,10928,Chassis Only,28614
FWD,10928,Refuse,28616
FWD,10928,Ladder,31890
FWD,10928,Glider,31893
GENERAL PURPOSE VEHICLES,7525,Ambulance(Medical Transport),20399
GENERAL PURPOSE VEHICLES,7525,NBC Response,20400
GENERAL PURPOSE VEHICLES,7525,Command & Communication,20401
GENERAL PURPOSE VEHICLES,7525,Disaster Assessment,20402
GENERAL PURPOSE VEHICLES,7525,High Mobility Evacuation Bus Vehicle,20403
GENERAL PURPOSE VEHICLES,7525,High Mobility Fire/Rescue,20404
GENERAL PURPOSE VEHICLES,7525,Generator Vehicle,20405
GENERAL PURPOSE VEHICLES,7525,Homeland Security,20406
GENERAL PURPOSE VEHICLES,7525,Logistics,20407
GENERAL PURPOSE VEHICLES,7525,Medical Treatment,20408
GENERAL PURPOSE VEHICLES,7525,Transport Vehicle,20409
GENERAL PURPOSE VEHICLES,7525,Patrol & Security,20410
GENERAL PURPOSE VEHICLES,7525,Reconnaissance,20411
GENERAL PURPOSE VEHICLES,7525,Search & Rescue,20412
GENERAL PURPOSE VEHICLES,7525,Special Response Vehicle,20413
GENERAL PURPOSE VEHICLES,7525,Tanker Vehicle (Water or Fuel),20414
GENERAL PURPOSE VEHICLES,7525,Utility,20415
GENERAL PURPOSE VEHICLES,7525,General Purpose Vehicles,20416
GENERAL PURPOSE VEHICLES,7525,Hazmat,20417
GENESIS,5083,G80,12579
GENESIS,5083,G90,12580
GENESIS,5083,G70,23521
GENESIS,5083,GV80,27424
GENESIS,5083,GV70,28463
GENESIS,5083,GV60,29588
GEO,1146,Metro,13905
GEO,1146,Storm,14167
GEO,1146,Prizm,14168
GEO,1146,Tracker,14483
GEO,1146,Sprint,21535
GEO,1146,Spectrum,22098
GLICKENHAUS,10393,4-Door Boot Baja Edition,27425
GLICKENHAUS,10393,4-Door Boot,27426
GLICKENHAUS,10393,2-Door Boot,27427
GLICKENHAUS,10393,2-Door Boot Baja Edition,27428
GLICKENHAUS,10393,004,27978
GLICKENHAUS,10393,007,31777
GLOBAL ENVIRONMENTAL PRODUCTS INC,10331,Global M3,27313
GLOBAL ENVIRONMENTAL PRODUCTS INC,10331,Global M4,27314
GLOBAL ENVIRONMENTAL PRODUCTS INC,10331,Global HSD,27315
GLOBAL ENVIRONMENTAL PRODUCTS INC,10331,Global R4,27316
GLOBAL ENVIRONMENTAL PRODUCTS INC,10331,Global R3,27317
GLOBAL ENVIRONMENTAL PRODUCTS INC,10331,Global M4 NYC,27318
GLOBAL ENVIRONMENTAL PRODUCTS INC,10331,Global,27343
GLOBAL FABRICATORS,5349,Global Fabricators,13726
GLOBAL FABRICATORS,5349,Singles Mast carrier,26540
GLOBAL FABRICATORS,5349,Doubles Mast carrier,26541
GMC,472,Acadia,1855
GMC,472,Savana,1856
GMC,472,Sierra,1857
GMC,472,Terrain,1858
GMC,472,Yukon,1859
GMC,472,Canyon,4093
GMC,472,Envoy,4507
GMC,472,Yukon XL,4579
GMC,472,W4,5968
GMC,472,Safari,8879
GMC,472,Electric Vehicle,9044
GMC,472,GMT-400,10985
GMC,472,Sonoma,11073
GMC,472,Suburban,11488
GMC,472,C/K Pickup,11490
GMC,472,Jimmy Utility,11503
GMC,472,T-Series,13865
GMC,472,C4,14018
GMC,472,C5,14019
GMC,472,C6,14021
GMC,472,C7,14022
GMC,472,C8,14023
GMC,472,W5,14029
GMC,472,W7,14030
GMC,472,W3,14205
GMC,472,B7,14297
GMC,472,W6,14440
GMC,472,P6S,14444
GMC,472,D7,14447
GMC,472,P Truck Forward,14469
GMC,472,Motorhome Chassis,14470
GMC,472,Cutaway Chassis,14472
GMC,472,S15 Utility,14476
GMC,472,Vandura,14479
GMC,472,Cutaway Van,14480
GMC,472,Rally,14481
GMC,472,Magna Van,14497
GMC,472,Typhoon,14498
GMC,472,Value Van,14499
GMC,472,Hi-Cube,14500
GMC,472,S7,14507
GMC,472,Geo Tracker,14533
GMC,472,S6,14535
GMC,472,Jimmy,14536
GMC,472,R Conventional,14538
GMC,472,V Conventional,14539
GMC,472,S15 Pickup,14554
GMC,472,Forward Control,14555
GMC,472,Aluminum Tilt,14571
GMC,472,Heavy Conventional,14596
GMC,472,Bus Chassis,14602
GMC,472,Caballero,14626
GMC,472,Transit Coach,14629
GMC,472,Articulated Coach,14630
GMC,472,Sierra HD,24909
GMC,472,Sierra Limited,24910
GMC,472,W3500/W4500,27020
GMC,472,W5500/W5500 HD,27021
GMC,472,Hummer EV SUV,29077
GMC,472,Cruise Origin AV,32043
GMC,472,Hummer EV Pickup,32046
GREEN MACHINES,14027,GM955,37635
GREENKRAFT,1513,GREENKRAFT,4907
GREENPOWER,4948,Transit Bus,12080
GREENPOWER,4948,School Bus,12081
GREENPOWER,4948,Commercial / Shuttle Bus / Coach,12082
GREENPOWER,4948,Incomplete Vehicle,27405
GREENPOWER,4948,EV STAR,31479
GREENPOWER,4948,NANO BEAST,33950
GREENPOWER,4948,BEAST,33951
GREENPOWER,4948,EV/AV Star,33952
GREENPOWER,4948,MFSAB,33953
GREENPOWER,4948,EV Star Cargo,34038
GREENPOWER,4948,EV Star Cargo Plus,34039
GREENPOWER,4948,EV Star Utility Plus,34040
GREENPOWER,4948,EV Star Conventional Truck,34041
GREENPOWER,4948,EV Star Cab Chassis / Cutaway,34042
GREENPOWER,4948,EV Star Plus,34043
GRUMMAN,5801,Aerial,18949
GRUMMAN,5801,Pumper,18950
GRUMMAN,5801,Tanker,18951
GRUMMAN,5801,Snorkel,18953
GRUPPE B,6264,Gruppe B,17378
"GULLWING INTERNATIONAL MOTORS, LTD.",6663,GULLWING 300SL(MERCEDES REPLICA),18047
"GULLWING INTERNATIONAL MOTORS, LTD.",6663,ROADSTER 300SL(MERCEDES REPLICA),18048
HEDLEY STUDIOS,13887,Bentley Blower Jnr,37279
HERITAGE,6986,Mustang,4492
HERITAGE,6986,Camaro,4493
HERITAGE,6986,Chevelle,4500
HERITAGE,6986,500K,18578
HINO,514,Conventional Type Truck,2168
HINO,514,Incomplete Vehicle,2169
HINO,514,XJC710  / XFC710,2174
HINO,514,XJC700,2175
HINO,514,XJC720 / XFC720,2176
HINO,514,XJC740 / XFC740,2177
HINO,514,XJC730/XFC730,2848
HINO,514,Forward Control Type Truck,9639
HINO,514,Coach-Type Rear Engine Bus,9640
HINO,514,Conventional /Conventional Low Profile Truck,13870
HINO,514,HS,27153
HINO,514,Tractor,29030
HINO,514,S41,29225
HINO,514,S42,29226
HINO,514,S51,29227
HINO,514,S52,29228
HINO,514,L6,36668
HINO,514,L7,36669
HINO,514,L6/L7,36670
HINO,514,L7/L8/XL6 /XL7/XL8,36671
HINO,514,XL7/XL8,36672
HINO,514,XL8,36673
HINO,514,L6e,37349
HINO,514,L7e,37350
HMC,5714,HLD150,14934
HMC,5714,HMD230,14935
HMC,5714,HMD260,14936
HMC,5714,HD67MX,15766
HMC,5714,LD15A,15767
HMC,5714,MD23A,15768
HMC,5714,MD23M,15769
HMC,5714,MD26M,15770
HMC,5714,MD26A,15771
HMC,5714,HD120,19846
HOLDEN,470,Volt,1839
HOLDEN,470,Equinox,15801
HOLDEN,470,Acadia,25067
HONDA,474,Accord,1861
HONDA,474,Civic,1863
HONDA,474,Pilot,1864
HONDA,474,CR-V,1865
HONDA,474,Ridgeline,1866
HONDA,474,Element,1868
HONDA,474,Odyssey,1869
HONDA,474,Insight,1870
HONDA,474,FCX Clarity,1875
HONDA,474,Fit,2127
HONDA,474,CR-Z,2128
HONDA,474,S2000,3153
HONDA,474,PCX150,3234
HONDA,474,CB1100,3235
HONDA,474,CRF250,3245
HONDA,474,CTX1300,3246
HONDA,474,CTX700,3247
HONDA,474,Gold Wing,3249
HONDA,474,NC700X,3251
HONDA,474,Metropolitan,3252
HONDA,474,NPS50 (Ruckus),3253
HONDA,474,ST1300PA,3255
HONDA,474,Interceptor,3256
HONDA,474,ST1300,3264
HONDA,474,Silverwing,3411
HONDA,474,CBR250,3420
HONDA,474,VFR1200F (Interceptor 1200),3422
HONDA,474,NT700V,3438
HONDA,474,PCX125,3439
HONDA,474,SH150i,3445
HONDA,474,ELITE 80,3474
HONDA,474,Helix,3475
HONDA,474,VT600 (Shadow VLX),3484
HONDA,474,ST1300P,3507
HONDA,474,599,3515
HONDA,474,CBR1100X,3521
HONDA,474,CBR954RR,3522
HONDA,474,ST1100P,3527
HONDA,474,ST1100,3530
HONDA,474,ELITE 50,3567
HONDA,474,CBR900RR,3597
HONDA,474,Pacific Coast,3618
HONDA,474,VFR750F,3654
HONDA,474,XR250L,3666
HONDA,474,VT1100 (Shadow 1100),3669
HONDA,474,Shadow,3670
HONDA,474,CT70,3672
HONDA,474,RC 45,3674
HONDA,474,Hawk GT,3684
HONDA,474,CB-1,3695
HONDA,474,ELITE 250,3696
HONDA,474,Tourist Trophy,3697
HONDA,474,NS50F,3698
HONDA,474,NX250,3699
HONDA,474,NX125,3700
HONDA,474,SA50,3701
HONDA,474,SB50P,3702
HONDA,474,RC30,3703
HONDA,474,XL600V,3705
HONDA,474,Elite,3776
HONDA,474,Transalp,3777
HONDA,474,NX650,3778
HONDA,474,Prelude,5107
HONDA,474,Passport,5959
HONDA,474,Crosstour,9173
HONDA,474,HR-V,9212
HONDA,474,del Sol,9577
HONDA,474,CBR650,10007
HONDA,474,CB500,10253
HONDA,474,CRF50,10618
HONDA,474,XR400R,10619
HONDA,474,TRX700XX,10620
HONDA,474,TRX450ER,10622
HONDA,474,FourTrax,10791
HONDA,474,TRX400X,10792
HONDA,474,Sportrax,10956
HONDA,474,TRX450R,10957
HONDA,474,CRF70F,10958
HONDA,474,CRF100F,10959
HONDA,474,CR250R,10960
HONDA,474,SA50P,11387
HONDA,474,CR125R,11408
HONDA,474,XR250R,11409
HONDA,474,Big Red,11435
HONDA,474,EV Plus,11517
HONDA,474,TRX90X,11588
HONDA,474,XR600R,11589
HONDA,474,TRX200D,11590
HONDA,474,TRX200DN,11591
HONDA,474,TRX250,11592
HONDA,474,TRX300,11593
HONDA,474,TRX300EX,11594
HONDA,474,TRX300EXN,11595
HONDA,474,TRX300FW,11596
HONDA,474,TRX300FWN,11597
HONDA,474,TRX300N,11598
HONDA,474,TRX400FW,11599
HONDA,474,TRX400FWN,11600
HONDA,474,TRX450S,11601
HONDA,474,TRX450ES,11602
HONDA,474,TRX400EX,11603
HONDA,474,Rebel,11653
HONDA,474,NC700JD (NM4),11658
HONDA,474,VT1300 (Stateline),11670
HONDA,474,XR650R,11674
HONDA,474,FourTrax Rancher,11689
HONDA,474,TRX420,11718
HONDA,474,FourTrax Foreman,11728
HONDA,474,TRX680 (Rincon),11755
HONDA,474,FourTrax Rincon,11756
HONDA,474,NCH50 (Giorno),11759
HONDA,474,NCH50 (Metropolitan),11760
HONDA,474,NSS300 (Forza),11762
HONDA,474,CRF110,11781
HONDA,474,CRF125,11782
HONDA,474,MRT260/COTA 4RT260,11796
HONDA,474,CBR500,11803
HONDA,474,NC750X,11819
HONDA,474,CBR300,11827
HONDA,474,TRX250X,11835
HONDA,474,TRX450R/TRX450ER,11836
HONDA,474,FourTrax Recon,11837
HONDA,474,CBR125,11857
HONDA,474,MSX125 (Grom),11875
HONDA,474,NC750S,11876
HONDA,474,ST1300A,11903
HONDA,474,VT1300 (Sabre),11967
HONDA,474,CBR1000F,11975
HONDA,474,ST1300A/ST1300,11989
HONDA,474,CRF80F,11993
HONDA,474,NC700S,12021
HONDA,474,CBF1000,12023
HONDA,474,VT750 (Shadow Aero 750),12058
HONDA,474,CBF600,12070
HONDA,474,MRT260/COTA 4RT/4RT 260,12077
HONDA,474,VT1300 (Fury),12123
HONDA,474,VT750 (Shadow Phantom 750),12132
HONDA,474,VT750 (Shadow Ace 750),12137
HONDA,474,VT750 (Shadow Tourer),12139
HONDA,474,Silver Wing,12146
HONDA,474,Elite 110,12148
HONDA,474,SH150D/SH150i,12150
HONDA,474,Interstate,12160
HONDA,474,DN-01,12162
HONDA,474,Varadero,12191
HONDA,474,CRF150,12192
HONDA,474,TRX300X,12195
HONDA,474,TRX450ERB,12197
HONDA,474,TRX500,12203
HONDA,474,CHF50 (Metropolitan),12215
HONDA,474,CHF50 (Jazz),12217
HONDA,474,GL1100 (GOLDWING),12220
HONDA,474,GL1200 (GOLDWING),12221
HONDA,474,VT1100 (Shadow Spirit 1100),12224
HONDA,474,NRX1800 (Valkyrie Rune),12228
HONDA,474,CB599,12288
HONDA,474,CB900,12318
HONDA,474,919,12319
HONDA,474,RC51,12323
HONDA,474,XL200R,12324
HONDA,474,NT650J,12326
HONDA,474,CR85R,12327
HONDA,474,CG150ESD,12349
HONDA,474,XR200R,12350
HONDA,474,NSR50MIN,12353
HONDA,474,TRX700EX,12357
HONDA,474,TRX350FE,12359
HONDA,474,TRX350FM,12360
HONDA,474,TRX350TE,12361
HONDA,474,TRX350TM,12362
HONDA,474,TRX400FA,12363
HONDA,474,TRX400FG (FourTrax 400),12364
HONDA,474,TRX450FM,12367
HONDA,474,TRX500 (FourTrax),12371
HONDA,474,TRX650FA (Rincon),12372
HONDA,474,TRX650FG (Rincon),12373
HONDA,474,NSS250 (Reflex),12375
HONDA,474,Big Ruckus,12376
HONDA,474,VT600 (Shadow VLX Deluxe),12382
HONDA,474,TRX250 (SportTrax 250),12408
HONDA,474,TRX300EX (SportTrax 300),12409
HONDA,474,TRX400EX (SportTrax 400),12410
HONDA,474,TRX450ERB (SportTrax 450),12411
HONDA,474,TRX450ER (SportTrax 450),12412
HONDA,474,TRX250 (FourTrax 250),12413
HONDA,474,TRX400FA (FourTrax Rancher AT),12415
HONDA,474,TRX400FGA (FourTrax Rancher AT),12416
HONDA,474,CH80 (Elite),12418
HONDA,474,CN250 (Helix),12420
HONDA,474,Sport Tourer,12470
HONDA,474,CB900 (Hornet),12472
HONDA,474,RVT1000R (RC51),12474
HONDA,474,TRX90 (Fourtrax 90),12483
HONDA,474,TRX350FE (FourTrax Rancher),12485
HONDA,474,TRX350FM (FourTrax Rancher),12486
HONDA,474,TRX350TE (FourTrax Rancher),12487
HONDA,474,TRX350TM (FourTrax Rancher),12488
HONDA,474,RC213V,12523
HONDA,474,TRX90 (SportTrax 90),12527
HONDA,474,TRX250 (Recon),12528
HONDA,474,TRX400FW (FourTrax Foreman 400),12530
HONDA,474,TRX450FE (FourTrax Foreman),12531
HONDA,474,TRX450FM (FourTrax Foreman),12532
HONDA,474,TRX650FA (FourTrax Rincon),12534
HONDA,474,TRX650FGA (FourTrax Rincon),12535
HONDA,474,CRF1000,12537
HONDA,474,VFR1200X (Crosstourer),12539
HONDA,474,TRX400FGA,12552
HONDA,474,CB750 (Nighthawk 750),12554
HONDA,474,CBR900/CBR954,12564
HONDA,474,CBR929RR,12565
HONDA,474,Valkyrie,12570
HONDA,474,XR70R,12571
HONDA,474,XR50R,12572
HONDA,474,CR80R,12573
HONDA,474,XR80R,12575
HONDA,474,XR100R,12576
HONDA,474,ST1100A,12583
HONDA,474,VT1100 (Shadow Aero),12584
HONDA,474,GL1500C (VALKYRIE),12585
HONDA,474,GL1500CD (VALKYRIE TOURER),12586
HONDA,474,Valkyrie Tourer,12587
HONDA,474,Valkyrie Interstate,12588
HONDA,474,GL1500SE (GOLD WING SE),12589
HONDA,474,VT1100 (Shadow Ace Tourer),12647
HONDA,474,CR500R,12651
HONDA,474,VF750 (Magna V45),12654
HONDA,474,GL1500A (GOLD WING ASPENCADE),12658
HONDA,474,VT1100 (Shadow Ace),12662
HONDA,474,Z50R,12663
HONDA,474,PC800 (PACIFIC COAST),12664
HONDA,474,XR200,12671
HONDA,474,Gold Wing Interstate,12709
HONDA,474,EZ90,12710
HONDA,474,RC45,12722
HONDA,474,TRX400FG,12839
HONDA,474,Cota,13450
HONDA,474,CBR600,14060
HONDA,474,Clarity,14249
HONDA,474,CH250,14789
HONDA,474,SE50PI,14790
HONDA,474,CH150,14791
HONDA,474,SE50H,14792
HONDA,474,SE50PH,14793
HONDA,474,NQ50 (Spree),14794
HONDA,474,CMX450C,14795
HONDA,474,VT700 (Shadow 700),14796
HONDA,474,XL250R,14799
HONDA,474,XL600R,14800
HONDA,474,TLR200,14801
HONDA,474,CN250,14803
HONDA,474,NB50 (Aero 50),14804
HONDA,474,VF1000R,14805
HONDA,474,VF500 (Interceptor 500),14806
HONDA,474,CB450,14807
HONDA,474,TG50 (Gyro S),14808
HONDA,474,CB700 (Nighthawk S),14809
HONDA,474,VF1100 (Magna V65),14810
HONDA,474,VT500 (Shadow 500),14811
HONDA,474,XL80,14822
HONDA,474,XL100S,14823
HONDA,474,VF1100 (Sabre V65),14825
HONDA,474,VF1000F (Interceptor 1000),14826
HONDA,474,XL350R,14827
HONDA,474,NH80 (Aero 80),14828
HONDA,474,CB125,14865
HONDA,474,VF700 (Magna V42),14866
HONDA,474,NN50 (Gyro),14867
HONDA,474,XL125,15210
HONDA,474,CMX300 (Rebel 300),15831
HONDA,474,CMX500 (Rebel 500),15835
HONDA,474,NCW50 (Metropolitan),23307
HONDA,474,CRF1000 (Africa Twin),24319
HONDA,474,CBF300,24766
HONDA,474,CRF450,25272
HONDA,474,Z125 (Monkey),25273
HONDA,474,GL1800 (Goldwing),25276
HONDA,474,C125 (Super Cub),25758
HONDA,474,CRF1100 (Africa Twin),26689
HONDA,474,VT800 (Shadow 800),26826
HONDA,474,CH125,26829
HONDA,474,CM200,26830
HONDA,474,CM250C,26831
HONDA,474,CX500,26833
HONDA,474,CM450,26835
HONDA,474,VF500 (Magna V30),26836
HONDA,474,XL500S,26837
HONDA,474,XR500R,26839
HONDA,474,CB750,26840
HONDA,474,CB650,26841
HONDA,474,VF750 (Sabre V45),26842
HONDA,474,CB550,26847
HONDA,474,CX650,26850
HONDA,474,Accord Crosstour,27165
HONDA,474,ADV150,27408
HONDA,474,Fireblade,27409
HONDA,474,CBX,27546
HONDA,474,FourTrax Foreman Rubicon,27839
HONDA,474,Cota 300RR (MRT300),27889
HONDA,474,WW150/PCX150,27896
HONDA,474,SXS1000M (Pioneer 1000),27897
HONDA,474,SXS700M (Pioneer 700),27898
HONDA,474,SXS500M (Pioneer 500),27899
HONDA,474,TRX420 (Rancher),27902
HONDA,474,TRX500 (Foreman),27906
HONDA,474,TRX500 (Foreman Rubicon),27908
HONDA,474,TRX500 (Rubicon),27909
HONDA,474,CB300,27927
HONDA,474,CB1000,27928
HONDA,474,Trail125,27942
HONDA,474,CRF300L,28626
HONDA,474,Monkey,28850
HONDA,474,Civic Si,29417
HONDA,474,Navi,29509
HONDA,474,CMX300,29550
HONDA,474,PCX,29619
HONDA,474,Ruckus,29648
HONDA,474,TRX520,30372
HONDA,474,SXS520M (Pioneer 520),30374
HONDA,474,ATC350X,30382
HONDA,474,ATC250,30468
HONDA,474,CM400,30813
HONDA,474,VF700 (Sabre V42),30815
HONDA,474,VF700 (Interceptor 700),30816
HONDA,474,Civic Type R,31535
HONDA,474,XR150L,31564
HONDA,474,NU50 (Urban Express),31581
HONDA,474,NC50 (Express),31582
HONDA,474,XR350R,32049
HONDA,474,SCL500,32079
HONDA,474,ADV160,32124
HONDA,474,Prologue,33174
HONDA,474,NCW50 (Giorno),33193
HONDA,474,CRF230L,33257
HONDA,474,CRF230M,33258
HONDA,474,CRF230F,33259
HONDA,474,CRF125F,33279
HONDA,474,CRF125FB,33280
HONDA,474,CRF150F,33281
HONDA,474,CRF150R,33282
HONDA,474,CRF150RB,33284
HONDA,474,CRF250L,33285
HONDA,474,CRF250R,33286
HONDA,474,CRF250X,33287
HONDA,474,CRF50F,33288
HONDA,474,CRF110F,33289
HONDA,474,CRF450R,33290
HONDA,474,CRF450X,33291
HONDA,474,CRF250RX,33292
HONDA,474,CRF250F,33293
HONDA,474,CRF450RX,33294
HONDA,474,CRF450RWE,33296
HONDA,474,CRF1000A,33297
HONDA,474,CRF1000D,33298
HONDA,474,CRF1000LA,33299
HONDA,474,CRF1000LD,33300
HONDA,474,CRF150RE,33301
HONDA,474,CRF150RBE,33302
HONDA,474,CRF250RB,33303
HONDA,474,CRF450RB,33304
HONDA,474,CRF250RL,33306
HONDA,474,CRF250RLA,33307
HONDA,474,CRF250LA,33308
HONDA,474,CRF450RL,33310
HONDA,474,CRF1100D,33311
HONDA,474,CRF1100A,33312
HONDA,474,CRF1100A4,33313
HONDA,474,CRF1100D4,33314
HONDA,474,CRF1000A2,33315
HONDA,474,CRF1000D2,33316
HONDA,474,CRF11004D,33317
HONDA,474,CRF11004,33318
HONDA,474,CRF450L,33319
HONDA,474,CRF1100LD,33320
HONDA,474,CRF1100L,33321
HONDA,474,CRF1100L4D,33322
HONDA,474,CRF1100L4,33323
HONDA,474,CRF1000AS,33324
HONDA,474,CRF1000ASD,33325
HONDA,474,XR650L,33499
HONDA,474,CBR125R,33502
HONDA,474,CBR600RR,33503
HONDA,474,CBR600RA,33504
HONDA,474,CBR500R,33505
HONDA,474,CBR500RA,33506
HONDA,474,CB500FA,33507
HONDA,474,CB500F,33508
HONDA,474,CB500XA,33509
HONDA,474,CB500X,33510
HONDA,474,CBR650F,33511
HONDA,474,CBR650FA,33512
HONDA,474,CBR1000RR,33515
HONDA,474,CBR1000RA,33516
HONDA,474,CBR1000S,33517
HONDA,474,CB1000R,33518
HONDA,474,CB1100A,33520
HONDA,474,CB1100SA,33521
HONDA,474,CBR250R,33522
HONDA,474,CBR250RA,33523
HONDA,474,CBR300R,33524
HONDA,474,CBR300RA,33525
HONDA,474,CB300F,33526
HONDA,474,CB300FA,33527
HONDA,474,CB650F,33532
HONDA,474,CBF300N,33534
HONDA,474,CB300R,33535
HONDA,474,CBR650R,33536
HONDA,474,CB650R,33537
HONDA,474,XR650LL,33585
HONDA,474,CTX700N,33591
HONDA,474,CBR650RA,33603
HONDA,474,CB650RA,33604
HONDA,474,ST1100L,33632
HONDA,474,ST1100AL,33633
HONDA,474,NX500,34007
HONDA,474,Montesa Cota,34886
HONDA,474,DAX125,35111
HONDA,474,Africa Twin,35229
HONDA,474,Fury,35230
HONDA,474,NT1100,35732
HONDA,474,TRX700 (Rubicon 700),36360
HONDA,474,Shadow Phantom,36467
HONDA,474,Giorno,36706
HONDA,474,Foreman,36707
HONDA,474,Rubicon,36708
HONDA,474,Foreman Rubicon,36711
HONDA,474,Rancher,36712
HONDA,474,Recon,36713
HONDA,474,Rincon,36714
HONDA,474,Rebel 1100,36952
HONDA,474,Rebel 300,36953
HONDA,474,Rebel 500,36954
HONDA,474,Shadow Aero,37125
HONDA,474,Gold Wing Tour,37126
HONDA,474,Grom,37127
HONDA,474,Super Cub,37131
HONDA,474,Africa Twin Adventure Sports,37132
HONDA,474,SXS1000S (Talon 1000),37133
HONDA,474,CBR600F,37149
HONDA,474,Jazz,37205
HONDA,474,CG150,37210
HONDA,474,CB1000F,37265
HONDA,474,CB500 Hornet,37270
HONDA,474,CB50R,37303
HONDA,474,VTR250 (Interceptor 250),37544
HONDA,474,VTR1000F (Super Hawk),37545
HONDA,474,VTX1300,37546
HONDA,474,VTX1800,37547
HONDA,474,VT1100 (Shadow Sabre),37554
HONDA,474,VF750 (Interceptor 750),37555
HONDA,474,VFR800 (Interceptor 800),37556
HONDA,474,VT1300 (Interstate),37557
HONDA,474,Cota 4RT 260R,37639
HONDA,474,Cota 310RR,37640
HONDA,474,CRF300F,37641
HONDA,474,FourTrax Rubicon,37642
HONDA,474,VT750 (Shadow Spirit 750),37875
HONDA,474,VT750 (Shadow RS 750),37876
HONDA,474,VT500 (Ascot),37878
HONDA,474,CHF50P (Metropolitan II),37879
HONDA,474,CB250 (Nighthawk 250),37880
HONDA,474,NC750JD (NM4),37881
HONDA,474,SXS5M2 (Pioneer 520),37893
HUMMER,951,H2,4598
HUMMER,951,H3,4599
HUMMER,951,H1,14474
HUMMER,951,H3T,25774
HUMMINGBIRDEV,13065,HUMEV20,34625
HUMMINGBIRDEV,13065,HUM8S,34626
HUMMINGBIRDEV,13065,HB3A-24,34627
HUMVEE,9760,Humvee C,24979
HUMVEE,9760,C-Series Carry All,26551
HUMVEE,9760,C-Series Station Wagon,26552
"HUNTER AUTOMOTIVE GROUP, INC",8380,Hunter,22257
"HUNTER DESIGN GROUP, LLC",6408,"HUNTER DESIGN GROUP, LLC",17661
HYUNDAI,498,Equus,2056
HYUNDAI,498,Santa Fe,2057
HYUNDAI,498,Tucson,2058
HYUNDAI,498,Veloster,2298
HYUNDAI,498,Genesis Coupe,2458
HYUNDAI,498,Sonata,2459
HYUNDAI,498,Elantra,2735
HYUNDAI,498,Entourage,2736
HYUNDAI,498,Azera,2771
HYUNDAI,498,Veracruz,2772
HYUNDAI,498,Accent,2773
HYUNDAI,498,Genesis,2774
HYUNDAI,498,Tiburon,5847
HYUNDAI,498,Elantra Touring,5871
HYUNDAI,498,XG350,5872
HYUNDAI,498,Excel,9242
HYUNDAI,498,Scoupe,9252
HYUNDAI,498,XG300,9319
HYUNDAI,498,Elantra GT,11447
HYUNDAI,498,Pony,14192
HYUNDAI,498,Stellar,14193
HYUNDAI,498,Santa Fe Sport,16694
HYUNDAI,498,Ioniq,21961
HYUNDAI,498,Kona,22249
HYUNDAI,498,Santa Fe XL,24770
HYUNDAI,498,Nexo,25183
HYUNDAI,498,Palisade,25847
HYUNDAI,498,Venue,26441
HYUNDAI,498,Veloster N,28077
HYUNDAI,498,Santa Cruz,28816
HYUNDAI,498,Ioniq 5,28983
HYUNDAI,498,Elantra N,29258
HYUNDAI,498,Xcient,30756
HYUNDAI,498,Ioniq 6,31360
HYUNDAI,498,Kona N,32348
HYUNDAI,498,Ioniq 5 N,33664
HYUNDAI,498,Ioniq 9,35749
HYUNDAI,498,Ioniq 6 N,36896
IC BUS,524,PC105,2248
IC BUS,524,PC205,2249
IC BUS,524,PB405,2250
IC BUS,524,PC405,2251
IC BUS,524,PC505,2252
IC BUS,524,PC605,2253
IC BUS,524,PC705,2254
IC BUS,524,PC045,2255
IC BUS,524,PC055,2256
IC BUS,524,PC035,2257
IC BUS,524,RE300,2258
IC BUS,524,PC015,2259
